Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LN,1,1,6.962880981250685,0.0018106122448979592,6.884342169716245,0.002579047619047619
LN,1,2,6.857587048433265,0.0036163265306122447,6.823587322053455,0.005041904761904762
LN,1,3,6.763760802911253,0.007246530612244898,6.6842153389340355,0.010525714285714286
LN,1,4,6.539681536927515,0.017049795918367347,6.346001666477748,0.02757333333333333
LN,1,5,5.993747830799648,0.048654693877551024,5.531270585468837,0.07918857142857143
LN,1,6,4.797682526685754,0.14360897959183674,3.956734487442743,0.2323695238095238
LN,1,7,3.009864742249859,0.37642857142857145,2.116280428137098,0.5354742857142857
LN,1,8,1.4606243063333084,0.6840783673469387,0.9587832499912807,0.8050057142857143
LN,1,9,0.6803794223581041,0.873,0.4822709739662352,0.9190419047619047
LN,1,10,0.3710896949561275,0.9426432653061224,0.2900773264623824,0.9587085714285715
LN,1,11,0.23696280983759432,0.9689061224489796,0.19761149687142598,0.975584761904762
LN,1,12,0.16788566594951007,0.9808734693877551,0.1460283743100507,0.98412
LN,1,13,0.12723118596660848,0.987429387755102,0.11358658974795115,0.9892628571428571
LN,1,14,0.10098599850827333,0.9912530612244898,0.09218083315732933,0.9922571428571428
LN,1,15,0.0829023857962112,0.9935893877551021,0.07686245239135765,0.9941638095238096
