Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LT,2,1,6.978452514858989,0.000983116883116883,6.874397338231405,0.0019303030303030302
LT,2,2,6.824248431193364,0.004424675324675324,6.760561499162153,0.007290909090909091
LT,2,3,6.639115252804446,0.011057142857142857,6.482674212166757,0.016860606060606062
LT,2,4,6.2034256261974186,0.02992987012987013,5.840909608060663,0.04938181818181818
LT,2,5,5.212471194700761,0.0943,4.440669869437362,0.15884545454545454
LT,2,6,3.4583770733684687,0.28934675324675324,2.4944066231900996,0.44471818181818185
LT,2,7,1.722667624323399,0.6153558441558441,1.1263768950736883,0.7568151515151516
LT,2,8,0.7974611001084377,0.8382025974025974,0.5659243327830777,0.8937545454545455
LT,2,9,0.4363131390570046,0.9232051948051948,0.3422600527243181,0.9436878787878787
LT,2,10,0.2801480628201714,0.9567077922077922,0.23452065404165875,0.9653727272727273
LT,2,11,0.19954260152075198,0.9725324675324676,0.17426950768765176,0.9769606060606061
LT,2,12,0.1520465265698247,0.9810935064935065,0.13718332283424609,0.9830878787878787
LT,2,13,0.12139555915996626,0.9862467532467533,0.11160718505016783,0.9873818181818181
LT,2,14,0.10023168050865461,0.989438961038961,0.09378506818165382,0.9900454545454546
LT,2,15,0.08483734662124476,0.9915896103896104,0.08044486815504956,0.9919363636363636
