Script,Subject,Epoch,Train_loss,Train_accuracy,Val_loss,Val_accuracy
LT,0,1,6.9177,0.0012,6.9019,0.0018 
LT,0,2,6.8961,0.0018,6.8760,0.0025 
LT,0,3,6.8250,0.0029,6.6595,0.0053 
LT,0,4,6.2978,0.0084,5.5472,0.0319 
LT,0,5,5.1993,0.0393,4.0042,0.1658 
LT,0,6,3.6698,0.1668,2.0631,0.5254 
LT,0,7,2.1559,0.4122,0.8937,0.7898 
LT,0,8,1.2461,0.6266,0.4394,0.8935 
LT,0,9,0.7874,0.7540,0.2460,0.9404 
LT,0,10,0.5490,0.8243,0.1608,0.9612
LT,0,11,0.4118680458235276,0.8669350649350649,0.10891233910721812,0.9737636363636364
LT,0,12,0.32345889369582204,0.8946584415584415,0.0828670072465232,0.9795757575757575
LT,0,13,0.2637335069458206,0.9133948051948052,0.06404168036399466,0.9845242424242424
LT,0,14,0.22275590460312056,0.9266337662337663,0.052342576527629386,0.9873121212121212
LT,0,15,0.19099452548551482,0.9371337662337662,0.04242705935217214,0.9899666666666667
LT,0,16,0.16643427068053127,0.9449168831168832,0.03632924251836922,0.991360606060606
LT,0,17,0.14749910424185264,0.951061038961039,0.030939866981158654,0.9925454545454545
LT,0,18,0.13174540934044046,0.9563805194805195,0.027202569645349728,0.9932757575757576
LT,0,19,0.11943770865075193,0.9607246753246753,0.02411592084709837,0.9941484848484848
LT,0,20,0.1092936841328326,0.9639532467532468,0.021766912011697774,0.9946757575757575
