Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LN,0,1,6.96361192695462,0.002226938775510204,6.876436764399211,0.002958095238095238
LN,0,2,6.838718837232006,0.004853061224489796,6.788799252918788,0.007369523809523809
LN,0,3,6.697391872250304,0.011099591836734694,6.576488249914987,0.01604
LN,0,4,6.364987230806935,0.027354285714285713,6.0919627129690985,0.04252952380952381
LN,0,5,5.638688326932946,0.07538775510204082,5.077243042446318,0.11982095238095238
LN,0,6,4.296550903573328,0.20337877551020409,3.4366495679673696,0.30851428571428574
LN,0,7,2.5725638385986795,0.4511330612244898,1.7942907843589784,0.6018419047619048
LN,0,8,1.2649048101999323,0.7266636734693878,0.8599788446880522,0.82624
LN,0,9,0.632160449371046,0.8819869387755102,0.4643269826627913,0.92112
LN,0,10,0.3655207230825813,0.942825306122449,0.2902283301807585,0.9582628571428572
LN,0,11,0.24054683748009253,0.9677763265306123,0.20207164982103165,0.9748495238095238
LN,0,12,0.1731361549393255,0.9798171428571428,0.15104963984092076,0.9832761904761905
LN,0,13,0.1323943092281721,0.9863485714285715,0.11845658657167639,0.988112380952381
LN,0,14,0.10569409103934863,0.9903118367346939,0.09644864513831479,0.9912780952380953
LN,0,15,0.0871358675214709,0.9927257142857143,0.0806395387755973,0.9934228571428572
